CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
19b616cbf682   case2-edgeIoTDevSim-1   0.05%     49.29MiB / 500MiB     9.86%     2.28MB / 31.3kB   0B / 0B     21
a32b57403b1a   cloud_publisher         0.00%     47.14MiB / 31.35GiB   0.15%     2.28MB / 35.9kB   0B / 0B     21
df12b5fb6d8c   edge_broker             0.18%     65.8MiB / 31.35GiB    0.20%     2.29MB / 40.4kB   0B / 0B     21
0503032271dc   cloud_client            0.00%     52.73MiB / 31.35GiB   0.16%     2.29MB / 34.8kB   0B / 0B     21
18fecc499edf   case2-mongodb-1         0.37%     86.57MiB / 31.35GiB   0.27%     46.3kB / 34.2kB   0B / 0B     45
2a0f20d630c9   edge_iot_smart_dev      0.14%     49.17MiB / 31.35GiB   0.15%     2.28MB / 24.9kB   0B / 0B     21
ad1d0b384673   cloud_broker            0.00%     62.98MiB / 31.35GiB   0.20%     2.28MB / 26.8kB   0B / 0B     21
fb449baf4739   edge_subscriber         0.00%     45.51MiB / 31.35GiB   0.14%     2.28MB / 29.9kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f634e221c4e3   edge_data_manager       0.00%     64.51MiB / 31.35GiB   0.20%     2.35MB / 122kB    0B / 0B     31
cf6b962b01fb   cloud_server            0.00%     65MiB / 31.35GiB      0.20%     2.31MB / 60.2kB   0B / 0B     31
19b616cbf682   case2-edgeIoTDevSim-1   0.00%     49.29MiB / 500MiB     9.86%     2.28MB / 31.3kB   0B / 0B     21
a32b57403b1a   cloud_publisher         0.00%     47.16MiB / 31.35GiB   0.15%     2.28MB / 36.1kB   0B / 0B     21
df12b5fb6d8c   edge_broker             0.00%     65.82MiB / 31.35GiB   0.21%     2.29MB / 40.8kB   0B / 0B     21
0503032271dc   cloud_client            0.00%     53.09MiB / 31.35GiB   0.17%     2.3MB / 44.8kB    0B / 0B     21
18fecc499edf   case2-mongodb-1         0.29%     89MiB / 31.35GiB      0.28%     67.3kB / 45.6kB   0B / 0B     45
2a0f20d630c9   edge_iot_smart_dev      0.12%     49.34MiB / 31.35GiB   0.15%     2.28MB / 24.9kB   0B / 0B     21
ad1d0b384673   cloud_broker            0.00%     63MiB / 31.35GiB      0.20%     2.28MB / 26.8kB   0B / 0B     21
fb449baf4739   edge_subscriber         0.00%     45.55MiB / 31.35GiB   0.14%     2.28MB / 30.1kB   0B / 0B     21
CONTAINER ID   NAME                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O   PIDS
f634e221c4e3   edge_data_manager       0.10%     64.52MiB / 31.35GiB   0.20%     2.35MB / 122kB    0B / 0B     31
